title,address,longitude,latitude,coord_type,,income,jobname,url
上海卓赞信息科技有限公司,上海市长宁区天山西路789号中山国际广场 A楼307、308室,121.361107,31.223987,3,,1.2-2.4万/月,PHP开发主管,http://jobs.51job.com/all/co2997561.html
上海卓赞信息科技有限公司,上海市长宁区天山西路789号中山国际广场 A楼307、308室,121.361107,31.223987,3,,1-2万/月,PHP工程师,http://jobs.51job.com/all/co2997561.html
北京斑马旅游有限公司上海歌晨旅游...,上海市浦东新区博霞路22号403室,121.609527,31.206765,3,,1.2-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co4340390.html
上海曼朗网络科技有限公司,上海市闵行区万源路2158号泓毅大厦1118室,121.394726,31.175029,3,,0.8-1万/月,PHP高级开发工程师,http://jobs.51job.com/all/co2428399.html
上海云虎软件有限公司,田州路99号凤凰园9号楼808室,121.402823,31.168880,3,,1-1.5万/月,高级php开发工程师,http://jobs.51job.com/all/co3020856.html
幻牛网络,浦东新区世纪大道1500号东方大厦16楼1608,121.539140,31.230900,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co4090173.html
幻牛网络,浦东新区世纪大道1500号东方大厦16楼1608,121.539140,31.230900,3,,1.3-1.8万/月,PHP架构师,http://jobs.51job.com/all/co4090173.html
上海曲梦信息科技有限公司,中山西路933号虹桥银城1208室,121.419806,31.207441,3,,0.8-1.5万/月,PHP软件开发工程师,http://jobs.51job.com/all/co3732786.html
鲜送（上海）信息科技有限公司,普陀区中江路888号五芳斋大厦六楼,121.398953,31.240831,3,,1.5-2万/月,php开发工程师(急招）,http://jobs.51job.com/all/co3570353.html
泰笛（上海）网络科技股份有限公司,长宁区仙霞路350号10号楼2层,121.403238,31.211485,3,,1-1.6万/月,PHP开发工程师,http://jobs.51job.com/all/co4139809.html
上海卡旗服饰有限公司,上海市松江区九亭镇九新公路341弄28号中国华西大楼6楼-电商二部（进来右拐第一个办公室）,0.000000,0.000000,3,,1.2-1.5万/月,PHP工程师（哪合伙项目组）,http://jobs.51job.com/all/co4014243.html
上海快屏网络科技有限公司,上海市浦东新区祥科路111号腾飞科技楼2号楼6楼,121.612663,31.186213,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3354677.html
上海斐讯数据通信技术有限公司,深圳市南山区科技北一路17号摩比大厦5楼,0.000000,0.000000,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co297254.html
上海云行网络科技有限公司,上海杨浦区鞍山五村49号院磨石创意产业园1楼,121.455794,31.254456,3,,6-8千/月,软件工程JAVA，PHP（兼职老师）,http://jobs.51job.com/all/co3716531.html
上海隆麟网络技术有限公司,上海市徐汇区漕河泾开发区古美路1528号现代服务园区B幢2楼,121.404895,31.170610,3,,1.5-2万/月,PHP研发工程师,http://jobs.51job.com/all/co3530641.html
文思海辉技术有限公司Pactera Tec...,北京市海淀区上地东路一号环洋大厦,116.308774,40.060009,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co2204116.html
上海挚想科技有限公司,上海徐汇区天钥桥路580号星游城6楼6006室,121.449244,31.191607,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co4414228.html
服家（上海）网络科技有限公司,徐汇区漕宝路121号1号楼3楼,121.414730,31.170124,3,,1.5-2万/月,PHP开发工程师,http://jobs.51job.com/all/co3621210.html
维果部落·天使之橙,虹口区溧阳路735号3105室,121.495984,31.260951,3,,2-2.5万/月,互联网PHP开发工程师,http://jobs.51job.com/all/co3392663.html
传音控股上海研发中心,上海浦东新区郭守敬路433号1号楼-传音控股,121.604198,31.216815,3,,1-1.5万/月,PHP开发工程师,http://jobs.51job.com/all/co2829279.html
上海迪诺克新材料科技有限公司,工厂：上海市青浦区漕盈路3399；公司：上海市浦东新区民生路1399号609室,121.557106,31.230357,3,,0.7-1.2万/月,PHP开发工程师（前端）,http://jobs.51job.com/all/co2887589.html
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co3942270.html
上海珍岛信息技术有限公司,上海市虹口区水电路682号 天虹商务大厦 6F.7F.16F.17F（近广灵二路 注:可广灵二路281号门进入）,121.481426,31.289072,3,,1.5-2万/月,PHP开发高级工程师,http://jobs.51job.com/all/co2358750.html
上海珍岛信息技术有限公司,上海市虹口区水电路682号 天虹商务大厦 6F.7F.16F.17F（近广灵二路 注:可广灵二路281号门进入）,121.481426,31.289072,3,,1.5-2万/月,PHP高级工程师,http://jobs.51job.com/all/co2358750.html
上海金枢信息科技有限公司,半岛科技园江场三路228号1007室,121.442859,31.300743,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co3547577.html
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,0.9-1.8万/月,PHP研发工程师,http://jobs.51job.com/all/co3942270.html
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,0.9-1.8万/月,PHP开发工程师,http://jobs.51job.com/all/co3942270.html
title,address,longitude,latitude,coord_type,,income,jobname,url
深兰科技（上海）有限公司,zhoumj@quixmart.com,0.000000,0.000000,3,,0.8-1万/月,Web前端开发工程师,http://jobs.51job.com/all/co4341299.html
上海商会网网络集团股份有限公司,长宁区延安西路1358号迎龙大厦2号楼3层C座,121.430983,31.215903,3,,20-40万/年,运维工程师,http://jobs.51job.com/all/co1216329.html
上海商会网网络集团股份有限公司,长宁区延安西路1358号迎龙大厦2号楼3层C座,121.430983,31.215903,3,,2.5-3万/月,DBA（数据库管理）,http://jobs.51job.com/all/co1216329.html
上海奕见企业管理咨询有限公司,上海市浦东新区杨高南路康琳大厦513A室,121.526439,31.182366,3,,0.8-1万/月,运维工程师,http://jobs.51job.com/all/co3684089.html
上海奕见企业管理咨询有限公司,上海市浦东新区杨高南路康琳大厦513A室,121.526439,31.182366,3,,0.8-1万/月,（手机端）测试工程师,http://jobs.51job.com/all/co3684089.html
上海瀚讯信息技术股份有限公司,上海市金钟路999号D栋6楼,121.358404,31.226264,3,,1-1.6万/月,网络协议软件工程师,http://jobs.51job.com/all/co1321361.html
北京人和创建信息技术有限公司,北京市昌平区回龙观东大街338号创客广场A座501室,116.358091,40.086408,3,,1-1.5万/月,高级前端开发工程师（车险销售平台）,http://jobs.51job.com/all/co2035767.html
游族网络,上海市徐汇区宜山路711号2号楼游族大厦,121.432019,31.186537,3,,1-1.5万/月,运维工程师,http://jobs.51job.com/all/co2284274.html
上海养贞网络科技有限公司,闵行区兴梅路485号713室（中环科技园）,121.398822,31.259169,3,,0.8-1.2万/月,网站开发,http://jobs.51job.com/all/co2793463.html
上海信而富企业管理有限公司,长宁区淞虹路207号明基广场D栋5楼,121.366994,31.226531,3,,1.5-2万/月,运维工程师,http://jobs.51job.com/all/co3594092.html
美囤妈妈（上海）电子商务有限公司,杨浦区淞沪路433号6号楼7层,121.520191,31.313341,3,,1-1.5万/月,系统运维工程师,http://jobs.51job.com/all/co3514576.html
上海黑之白信息科技有限公司,上海市宝山区蕴川路6号智慧湾园区1号楼510,121.441488,31.351137,3,,1-1.8万/月,HTML5,http://jobs.51job.com/all/co4037289.html
上海雷珏信息科技股份有限公司,上海市徐汇区田州路159号13单元1楼,121.401877,31.167522,3,,1-1.5万/月,前端开发工程师,http://jobs.51job.com/all/co3857989.html
伊泰特伦射频技术（上海）有限公司,办公室：徐汇区田林路142号H号楼404室/工厂：闵行区虹梅南路3509弄88号西门A栋,121.528098,31.228766,3,,7-9千/月,移动终端开发工程师,http://jobs.51job.com/all/co3241067.html
上海卓易科技股份有限公司,上海市徐汇区桂平路391号新漕河泾商务中心B座20/21L,121.410391,31.170030,3,,1-1.5万/月,H5开发工程师,http://jobs.51job.com/all/co2283712.html
上海复星高科技（集团）有限公司,上海市复兴东路2号复星商务大厦,121.510467,31.227564,3,,1.5-2.5万/月,前端开发工程师,http://jobs.51job.com/all/co127631.html
平安证券股份有限公司,深圳市福田区金田路4036号荣超大厦,114.069825,22.553686,3,,1.5-3万/月,前端开发工程师,http://jobs.51job.com/all/co2379353.html
上海融道网金融信息服务有限公司,上海市浦东新区浦电路489号由由燕乔大厦15F（近世纪大道）,121.541672,31.228704,3,,1-1.5万/月,运维工程师,http://jobs.51job.com/all/co2585511.html
钱咖网络科技（上海）有限公司,上海市黄浦区龙华东路647号5F,121.482634,31.200444,3,,1.5-2千/月,软件开发工程师,http://jobs.51job.com/all/co2790223.html
北京飞天龙国际投资股份有限公司,建国路88号soho现代城A座3003单元（地铁1号线大望路站B出口）,116.483568,39.912988,3,,60-80万/年,保荐企业上市融资主管,http://jobs.51job.com/all/co3789447.html
上海东浩人力资源有限公司,梅园路77号上海人才大厦24楼,121.466412,31.248133,3,,1-1.5万/月,CD1-HTML5开发工程师,http://jobs.51job.com/all/co571317.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,1-1.5万/月,PHP电商开发,http://jobs.51job.com/all/co3942270.html
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3942270.html
上海网鲸科技有限公司,上海市徐汇区漕溪路196号汇阳广场20楼B15,121.440142,31.180550,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co3942270.html
艺诺艺术有限公司,民生路118号万科翡翠滨江11楼（近昌邑路）,121.542807,31.250502,3,,1.5-2万/月,PHP程序员/SHOPNC二次开发,http://jobs.51job.com/all/co4134085.html
上海八点半网络科技有限公司,上海市闵行区,121.388672,31.118893,3,,2-3万/月,资深PHP开发工程师,http://jobs.51job.com/all/co3573317.html
上海八点半网络科技有限公司,上海市闵行区,121.388672,31.118893,3,,1.5-2.5万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3573317.html
上海盈灿投资管理咨询有限公司,杨浦区政府路18号波司登大厦10层,121.524555,31.315102,3,,1.5-2万/月,高级PHP开发工程师,http://jobs.51job.com/all/co3146361.html
上海勤和互联网技术软件开发有限公司,上海市徐汇区徐汇软件园虹桥路628号1-5楼,121.433183,31.200374,3,,2-3万/月,PHP技术开发主管,http://jobs.51job.com/all/co152700.html
上海科芬商务咨询有限公司,上海市徐汇区钦州路201号,114.072485,22.718773,3,,0.7-1万/月,PHP 网页工程师,http://jobs.51job.com/all/co4469767.html
上海科芬商务咨询有限公司,上海市徐汇区钦州路201号,114.072485,22.718773,3,,0.7-1万/月,PHP 网页工程师,http://jobs.51job.com/all/co4469767.html
上海科芬商务咨询有限公司,上海市徐汇区钦州路201号,114.072485,22.718773,3,,0.7-1万/月,PHP 网页工程师,http://jobs.51job.com/all/co4469767.html
上海科芬商务咨询有限公司,上海市徐汇区钦州路201号,114.072485,22.718773,3,,0.7-1万/月,PHP 网页工程师,http://jobs.51job.com/all/co4469767.html
上海恺达广告有限公司,上海市徐汇区天钥桥路30号美罗大厦20楼,121.446940,31.199341,3,,1-1.5万/月,php工程师,http://jobs.51job.com/all/co699985.html
上海雅素电子商务有限公司,花桥镇云桥路118号浦江大厦3号楼3楼,121.095521,31.307928,3,,0.8-2万/月,PHP开发主管,http://jobs.51job.com/all/co4101160.html
于斯教育科技（上海）有限公司,上海市浦东新区御北路385号5号楼,121.563982,31.164014,3,,1.5-2万/月,PHP资深研发工程师（cms+统计系统）,http://jobs.51job.com/all/co2394898.html
上海森融网络科技有限公司,徐汇区宜山路810号创嘉站201室,121.414301,31.178733,3,,1.3-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co4457252.html
上海森融网络科技有限公司,徐汇区宜山路810号创嘉站201室,121.414301,31.178733,3,,1.3-2.5万/月,PHP高级开发工程师,http://jobs.51job.com/all/co4457252.html
上海森融网络科技有限公司,徐汇区宜山路810号创嘉站201室,121.414301,31.178733,3,,1.3-2.5万/月,PHP开发工程师,http://jobs.51job.com/all/co4457252.html
百度在线网络技术（北京）有限公司,北京市海淀区上地十街10号百度大厦,116.448276,39.915172,3,,20-30万/年,高级PHP开发工程师,http://jobs.51job.com/all/co112266.html
北京高朋团科技有限责任公司,闵行区虹许路528号尼克互盛大楼701室,121.399631,31.193565,3,,1-1.5万/月,PHP工程师,http://jobs.51job.com/all/co3714373.html
易视网,上海市闸北区江场西路299弄4号楼502室,121.448592,31.303540,3,,0.8-1万/月,PHP开发工程师,http://jobs.51job.com/all/co2657899.html
易视网,上海市闸北区江场西路299弄4号楼502室,121.448592,31.303540,3,,1-1.5万/月,PHP程序员主管,http://jobs.51job.com/all/co2657899.html
美视网（上海）电子商务有限公司,上海市静安区,121.462365,31.229770,3,,1.2-2万/月,PHP程序员,http://jobs.51job.com/all/co3949606.html
上海歌晨信息技术有限公司,上海市浦东新区博霞路22号403室,121.609527,31.206765,3,,1-2万/月,PHP工程师/PHP,http://jobs.51job.com/all/co4058898.html
江苏万圣广告传媒有限公司,上海市普陀区云岭路235号3号楼,121.377783,31.234509,3,,1-3万/月,PHP开发工程师,http://jobs.51job.com/all/co3635191.html
上海悠安致医疗科技有限公司,上海市浦东新区祖冲之路2290号1208室,121.635174,31.216134,3,,1.5-2万/月,后端工程师,http://jobs.51job.com/all/co4440942.html
中国天楹股份有限公司,江苏省南通市海安县黄海大道西268号,120.420560,32.511960,3,,1.5-2万/月,高级前端开发工程师,http://jobs.51job.com/all/co2496741.html
上海品峥信息科技有限公司,上海浦东新区龙阳路2277号永达国际大厦1503,121.569519,31.211529,3,,1.5-2.5万/月,Golang工程师,http://jobs.51job.com/all/co4116737.html
上海品峥信息科技有限公司,上海浦东新区龙阳路2277号永达国际大厦1503,121.569519,31.211529,3,,1-1.5万/月,服务端工程师（棋牌类）,http://jobs.51job.com/all/co4116737.html
上海灏月传媒科技有限公司,上海市嘉定区曹安公路？2078弄华拓大厦？3？号楼,121.354009,31.265027,3,,0.8-1.5万/月,性能测试工程师,http://jobs.51job.com/all/co3657890.html
维果部落·天使之橙,虹口区溧阳路735号3105室,121.495984,31.260951,3,,1-1.5万/月,运维工程师,http://jobs.51job.com/all/co3392663.html
携程旅行网支持区,长宁区金钟路968号凌空SOHO,121.358702,31.227824,3,,1.5-2万/月,资深Java开发工程师,http://jobs.51job.com/all/co129823.html
携程旅行网支持区,长宁区金钟路968号凌空SOHO,121.358702,31.227824,3,,1.5-2万/月,web前端开发工程师/HTML5(J10768),http://jobs.51job.com/all/co129823.html
上海抱元网络科技有限公司,上海市普陀区中山北路1961号2楼近镇坪路,121.436958,31.255060,3,,1.2-2.5万/月,Web前端开发工程师,http://jobs.51job.com/all/co4215941.html
苏商建设集团有限公司,浦东大道720号国际航运金融大厦28层,121.531342,31.245724,3,,1-1.5万/月,Web开发工程师,http://jobs.51job.com/all/co3270847.html
上海微众信息科技有限公司,上海市龙华东路647号5F,121.482634,31.200444,3,,1.5-2万/月,软件开发工程师,http://jobs.51job.com/all/co2805657.html
上海微众信息科技有限公司,上海市龙华东路647号5F,121.482634,31.200444,3,,1.5-2.5万/月,软件开发工程师,http://jobs.51job.com/all/co2805657.html
上海东普信息科技有限公司,盈港东路6679号,121.179597,31.167235,3,,1-2万/月,移动端H5开发工程师,http://jobs.51job.com/all/co3063637.html
上海大途弘安信息科技有限公司,军工路100号,121.564469,31.288058,3,,1-2万/月,安全渗透工程师,http://jobs.51job.com/all/co3430357.html
盛奈捷国际,上海市南京西路,121.480980,31.240599,3,,0.8-1万/月,运维工程师,http://jobs.51job.com/all/co3807460.html
华建集团,上海市石门二路258号,121.467277,31.241114,3,,1.5-2万/月,HTML5开发工程师,http://jobs.51job.com/all/co139212.html
上海唐艾文化传播有限公司,静安区延平路135号3楼,121.447074,31.235693,3,,1-1.5万/月,Frontend Web Developer前端开发工程师,http://jobs.51job.com/all/co3091763.html
上海唐艾文化传播有限公司,静安区延平路135号3楼,121.447074,31.235693,3,,1-1.5万/月,Web Developer,http://jobs.51job.com/all/co3091763.html
游大大国际旅行社(上海)有限公司,宝山区泰和路2038号D栋5楼,121.444945,31.362448,3,,1.5-2万/月,MysqlDBA,http://jobs.51job.com/all/co3764345.html
上海东方网络金融服务有限公司,杨浦区武东路198号上海财大科技园,121.498422,31.310274,3,,2-3万/月,资深前端工程师,http://jobs.51job.com/all/co3543263.html
上海奇码数字信息有限公司,上海浦东新区张江高科技园区科苑路151号4楼,121.594558,31.215942,3,,0.9-1.5万/月,web前端开发工程师,http://jobs.51job.com/all/co183.html
上海好医通健康信息咨询有限公司,桂林路406号华鑫中心1号楼5楼,121.422498,31.179285,3,,0.7-1.2万/月,前端开发工程师,http://jobs.51job.com/all/co2379110.html
上海六界信息技术有限公司,徐汇区桂林路406号华鑫中心7号,121.422168,31.179415,3,,1.5-2万/月,高级服务端程序员,http://jobs.51job.com/all/co3653933.html
上海中和软件有限公司,上海市国权路525号,121.510088,31.299565,3,,6-8千/月,软件工程师 （Software Engineer对欧美项目）,http://jobs.51job.com/all/co149497.html
上海胜日信息科技有限公司,闵行区,121.388672,31.118893,3,,1.5-2.5万/月,Golang开发工程师,http://jobs.51job.com/all/co2758129.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海道枢信息技术有限公司,上海市青浦区高光路215弄99号,0.000000,0.000000,3,,1.5-2.5万/月,全栈工程师,http://jobs.51job.com/all/co4307486.html
上海复星高科技（集团）有限公司,上海市复兴东路2号复星商务大厦,121.510467,31.227564,3,,1.6-3万/月,系统架构师,http://jobs.51job.com/all/co127631.html
吉林创惠科技有限公司,吉林省吉林市高新北区科技大陆吉林创新科技城1号楼,0.000000,0.000000,3,,6-8千/月,高级工程师,http://jobs.51job.com/all/co4426339.html
速珂智能科技（上海）有限公司,上海市青浦区沪青平公路3938弄,121.193736,31.152994,3,,1.5-2.5万/月,技术经理,http://jobs.51job.com/all/co3925253.html
上海首天信息技术有限公司,,,,3,,0.8-1.5万/月,数据库管理工程师,http://jobs.51job.com/all/co3693284.html
上海首天信息技术有限公司,,,,3,,0.8-1.5万/月,数据库管理工程师,http://jobs.51job.com/all/co3693284.html
上海幽然实业有限公司,上海市浦东新区新金桥路1295号1号楼501室,121.606014,31.255349,3,,1-1.5万/月,软件工程师,http://jobs.51job.com/all/co3090942.html
上海优幼母婴用品有限公司,上海市长宁区中山西路1279弄阿拉小优总部,121.426684,31.198304,3,,1-2万/月,DBA/数据库管理员,http://jobs.51job.com/all/co2570575.html
途虎养车网,梅富路228号春申创意园B栋512,121.424219,31.114653,3,,1-1.5万/月,.Net 软件开发工程师,http://jobs.51job.com/all/co2928033.html
途虎养车网,梅富路228号春申创意园B栋512,121.424219,31.114653,3,,1.5-2万/月,.Net 高级软件开发工程师,http://jobs.51job.com/all/co2928033.html
上海盛付通电子支付服务有限公司,浦东新区张衡路666弄1号（A栋）9楼,121.602100,31.193912,3,,1.5-2万/月,运维研发工程师,http://jobs.51job.com/all/co3067087.html
上海云逐信息技术有限公司,上海市闸北区共和新路912号云华科技大厦19层（国家科创中心云华孵化基地）,121.468895,31.264691,3,,0.8-1.5万/月,软件测试工程师,http://jobs.51job.com/all/co3976004.html
唯品会（中国）有限公司,广州市荔湾区花海街20号,113.237131,23.105879,3,,2.5-3万/月,高级测试工程师&amp测试开发,http://jobs.51job.com/all/co2790549.html
唯品会（中国）有限公司,广州市荔湾区花海街20号,113.237131,23.105879,3,,2.5-3万/月,高级Java开发工程师（偏系统架构）(12590),http://jobs.51job.com/all/co2790549.html
唯品会（中国）有限公司,广州市荔湾区花海街20号,113.237131,23.105879,3,,1.8-2.5万/月,测试开发/自动化测试,http://jobs.51job.com/all/co2790549.html
鸥美药妆集团,上海市徐汇区肇嘉浜路366号裕华大厦3楼,121.464882,31.209234,3,,0.9-1.5万/月,系统开发工程师,http://jobs.51job.com/all/co1294873.html
鸥美药妆集团,上海市徐汇区肇嘉浜路366号裕华大厦3楼,121.464882,31.209234,3,,0.8-1万/月,前端开发工程师,http://jobs.51job.com/all/co1294873.html
上海购酒网电子商务有限公司,上海市松江区洞泾镇茂盛路202弄18号,121.274785,31.075267,3,,6-8千/月,天猫运营经理/主管 天猫店长 运营经理,http://jobs.51job.com/all/co2616969.html
上海中和软件有限公司,上海市国权路525号,121.510088,31.299565,3,,6-8千/月,软件工程师 （Software Engineer对欧美项目）,http://jobs.51job.com/all/co149497.html
上海抱元网络科技有限公司,上海市普陀区中山北路1961号2楼近镇坪路,121.436958,31.255060,3,,1.2-2.5万/月,Web前端开发工程师,http://jobs.51job.com/all/co4215941.html
上海真扬网络科技有限公司,上海市龙盛国际商业广场都市路3789号3-902,121.405860,31.092200,3,,6-9千/月,支付接口对接技术支持,http://jobs.51job.com/all/co3342222.html
上海锋趣网络科技有限公司,上海市浦东新区博霞路35号,121.609902,31.206577,3,,1.2-1.5万/月,web前端工程师,http://jobs.51job.com/all/co4254980.html
上海最会保网络科技有限公司,上海市浦东新区锦绣路1650弄12号3302室,121.547499,31.217118,3,,1.5-2.5万/月,Web全栈研发工程师,http://jobs.51job.com/all/co3847424.html
蘑菇租房,上海市静安区江宁路212号凯迪克大厦22层,121.461332,31.237959,3,,1.5-2.5万/月,高级测试工程师,http://jobs.51job.com/all/co3204078.html
上海寰际教育科技有限公司,长宁路1189号来福士广场T2楼19楼,121.420894,31.223487,3,,1-1.5万/月,中高级运维工程师,http://jobs.51job.com/all/co4093383.html
上海寰际教育科技有限公司,长宁路1189号来福士广场T2楼19楼,121.420894,31.223487,3,,1-1.5万/月,测试工程师,http://jobs.51job.com/all/co4093383.html
上海秋博信息科技有限公司,浦东新区祖冲之路2290弄1号楼2010室,121.634066,31.215975,3,,1.5-3万/月,高级测试工程师,http://jobs.51job.com/all/co4407437.html
西十区,上海市虹口区欧阳路196号（法兰桥创意园区）10号楼301室,121.494682,31.272542,3,,2-2.5万/月,大数据开发工程师,http://jobs.51job.com/all/co2716782.html
西十区,上海市虹口区欧阳路196号（法兰桥创意园区）10号楼301室,121.494682,31.272542,3,,1.5-2万/月,web前端开发工程师,http://jobs.51job.com/all/co2716782.html
上海弘又升投资咨询有限公司,福建中路225号16-17楼,121.487602,31.240111,3,,1.5-2.5万/月,高级前端工程师,http://jobs.51job.com/all/co3645376.html
亦非云互联网技术（上海）有限公司,长宁区通协路268号B801室,121.362008,31.232889,3,,0.7-1.2万/月,系统运维工程师,http://jobs.51job.com/all/co3688893.html
上海抱元网络科技有限公司,上海市普陀区中山北路1961号2楼近镇坪路,121.436958,31.255060,3,,1.2-2.5万/月,Web前端开发工程师,http://jobs.51job.com/all/co4215941.html
上海千匠网络科技有限公司,上海市徐汇区桂林路396号2号楼,121.424604,31.174294,3,,1.5-2.5万/月,技术经理,http://jobs.51job.com/all/co4167928.html
上海灵娱网络科技有限公司,上海市宝山区沪太路2999号,121.415572,31.321585,3,,0.8-1万/月,运维工程师,http://jobs.51job.com/all/co2779631.html
上海瀛太信息科技有限公司,上海市中山北一路1250号3号楼1008室,121.496562,31.297045,3,,1.3-2.5万/月,信息安全高级软件开发工程师,http://jobs.51job.com/all/co628733.html
上海拍拍贷金融信息服务有限公司,上海市浦东新区张江高科技园区郭守敬路356号,121.601484,31.215999,3,,1.5-2.5万/月,运维开发工程师,http://jobs.51job.com/all/co2718210.html
上海拍拍贷金融信息服务有限公司,上海市浦东新区张江高科技园区郭守敬路356号,121.601484,31.215999,3,,2-2.5万/月,运维主管,http://jobs.51job.com/all/co2718210.html
北京车音网科技有限公司,北京市东城区和平里东街11号航星园2号楼东段1层/北京市东城区东单三条8-16号，东方广场东配楼8层,116.428624,39.957934,3,,1.5-2万/月,高级软件开发工程师,http://jobs.51job.com/all/co2649742.html
上海百胜软件股份有限公司,浦东新区峨山路91弄100号陆家嘴软件园2号楼5楼,121.538393,31.220771,3,,1-1.9万/月,高级测试工程师,http://jobs.51job.com/all/co150797.html
上海百胜软件股份有限公司,浦东新区峨山路91弄100号陆家嘴软件园2号楼5楼,121.538393,31.220771,3,,1-2万/月,Java开发工程师,http://jobs.51job.com/all/co150797.html
卓宝信息科技（上海）股份有限公司,上海市浦东新区纳贤路60号腾飞莲花商务,121.610628,31.188978,3,,0.8-1.2万/月,前端开发工程师（互联网及移动端）,http://jobs.51job.com/all/co2886770.html
北京莱威尼能源科技有限公司,上海,116.459397,39.938798,3,,6-8千/月,电子商务Electronic business(工作地点：浦东),http://jobs.51job.com/all/co2850255.html
上海喜盈门集团,宜山路333号21楼,121.432091,31.186537,3,,1-1.5万/月,软件项目测试经理,http://jobs.51job.com/all/co650726.html
上海迪诺克新材料科技有限公司,工厂：上海市青浦区漕盈路3399；公司：上海市浦东新区民生路1399号609室,121.557106,31.230357,3,,1.5-2万/月,Opencart高级开发工程师,http://jobs.51job.com/all/co2887589.html
上海鹰谷信息科技有限公司,浦东新区张江高科技园区郭守敬路498号15号楼206室,121.604990,31.216016,3,,1.5-2.2万/月,高级Web前端开发工程师（JS）,http://jobs.51job.com/all/co3113620.html
深圳市腾讯计算机系统有限公司,深圳市高新科技园南区高新南一道飞亚达大厦10楼,113.958883,22.544583,3,,,SNG11-高级业务运维工程师（上海）,http://jobs.51job.com/all/co123056.html
深圳市腾讯计算机系统有限公司,深圳市高新科技园南区高新南一道飞亚达大厦10楼,113.958883,22.544583,3,,,SNG11-业务运维工程师,http://jobs.51job.com/all/co123056.html
深圳市腾讯计算机系统有限公司,深圳市高新科技园南区高新南一道飞亚达大厦10楼,113.958883,22.544583,3,,,19332-高级Web后台开发工程师(上海),http://jobs.51job.com/all/co123056.html
深圳市腾讯计算机系统有限公司,深圳市高新科技园南区高新南一道飞亚达大厦10楼,113.958883,22.544583,3,,,HY1-游戏测试经理（上海）,http://jobs.51job.com/all/co123056.html
深圳市腾讯计算机系统有限公司,深圳市高新科技园南区高新南一道飞亚达大厦10楼,113.958883,22.544583,3,,,20503-Web前端开发工程师（上海）,http://jobs.51job.com/all/co123056.html
title,address,longitude,latitude,coord_type,,income,jobname,url
上海建朗信息科技有限公司,上海市杨浦区政立路477号创智天地科技中心2号楼13层,121.514551,31.315106,3,,15-20万/年,项目经理,http://jobs.51job.com/all/co2546072.html
上海数据交易中心有限公司,上海市静安区万荣路1268号云立方三层,121.454756,31.235381,3,,2-2.5万/月,前端开发工程师,http://jobs.51job.com/all/co3913420.html
上海三凯建设管理咨询有限公司,杨浦区松花江路251号1号楼301室,121.542577,31.298912,3,,0.8-1.5万/月,前端开发工程师,http://jobs.51job.com/all/co2105219.html
上海三凯建设管理咨询有限公司,杨浦区松花江路251号1号楼301室,121.542577,31.298912,3,,1.5-2.5万/月,BIM软件开发工程师,http://jobs.51job.com/all/co2105219.html
上海移品信息技术有限公司,上海漕河泾科技绿洲三期（地铁9号线）,121.424982,31.181001,3,,1.5-2万/月,资深JAVA开发工程师(米其林核心项目),http://jobs.51job.com/all/co2951548.html
上海微食信息科技有限公司,上海市徐汇区漕溪北路45号301室,121.440827,31.191345,3,,1-1.5万/月,Web高级开发工程师,http://jobs.51job.com/all/co3759428.html
上海金大师互联网金融信息服务有限...,上海市,121.480237,31.236305,3,,1.5-2万/月,软件开发工程师（数据方向）,http://jobs.51job.com/all/co3036769.html
上海金大师互联网金融信息服务有限...,上海市,121.480237,31.236305,3,,1.5-2万/月,数据分析工程师,http://jobs.51job.com/all/co3036769.html
上海脉淼信息科技有限公司,浦东盛夏路500弄星峰企业园,0.000000,0.000000,3,,1.5-2万/月,高级软件测试工程师,http://jobs.51job.com/all/co4249738.html
上海首天信息技术有限公司,,,,3,,0.8-1.5万/月,数据库管理工程师,http://jobs.51job.com/all/co3693284.html
